,ARS,BL_name,ADE2,ADE3,ADE4,ADE5,ADE6,EF5_Verbandsbezeichnung,GEM_TYPE,ADE2_LAND,ADE2_LAND,ADE3_REG_BEZ,ADE3_REG_BEZ,ADE4_KREIS,ADE4_KREIS,ADE5_VERB_GEM,ADE5_VERB_GEM,ADE6_GEMEINDE,ADE6_GEMEINDE,EF1_Satzart,Fläche in ha,Fläche in ha,Fläche in ha,"Bevölkerung, insgesamt","Bevölkerung, insgesamt","Bevölkerung, insgesamt","Bevölkerung, männlich","Bevölkerung, männlich","Bevölkerung, männlich",Neue Postleitzahl,Neue Postleitzahl,Finanzamtsbezirk,Finanzamtsbezirk,Gerichtsbarkeit,Gerichtsbarkeit,Arbeitsagenturbezirk,Arbeitsagenturbezirk,Bundestagswahlkreise,Bundestagswahlkreise
,,,,,,,,,,mean,count,mean,count,mean,count,mean,count,mean,count,count,sum,median,mean,sum,median,mean,sum,median,mean,nunique,unique,nunique,unique,nunique,unique,nunique,unique,nunique,unique
6482,091785129142,Bayern,09,1,78,5129,142,Mauern,Kreisangehörige Gemeinde,9.0,1,1.0,1,78.0,1,5129.0,1,142.0,1,1,2415,2415.0,2415.0,3164,3164.0,3164.0,1619,1619.0,1619.0,1,['85419     '],1,[9115],1,[24128],1,[23012],1,[13]
6483,091785129155,Bayern,09,1,78,5129,155,Wang,Kreisangehörige Gemeinde,9.0,1,1.0,1,78.0,1,5129.0,1,155.0,1,1,3118,3118.0,3118.0,2551,2551.0,2551.0,1334,1334.0,1334.0,1,['85368*****'],1,[9115],1,[24128],1,[23012],1,[13]
6484,091785130115,Bayern,09,1,78,5130,115,Attenkirchen,Kreisangehörige Gemeinde,9.0,1,1.0,1,78.0,1,5130.0,1,115.0,1,1,1610,1610.0,1610.0,2774,2774.0,2774.0,1396,1396.0,1396.0,1,['85395*****'],1,[9115],1,[24128],1,[23012],1,[13]
6485,091785130129,Bayern,09,1,78,5130,129,Haag a.d.Amper,Kreisangehörige Gemeinde,9.0,1,1.0,1,78.0,1,5130.0,1,129.0,1,1,2170,2170.0,2170.0,2956,2956.0,2956.0,1490,1490.0,1490.0,1,['85410*****'],1,[9115],1,[24128],1,[23012],1,[13]
6486,091785130156,Bayern,09,1,78,5130,156,Wolfersdorf,Kreisangehörige Gemeinde,9.0,1,1.0,1,78.0,1,5130.0,1,156.0,1,1,2606,2606.0,2606.0,2556,2556.0,2556.0,1310,1310.0,1310.0,1,['85395*****'],1,[9115],1,[24128],1,[23012],1,[13]
6487,091785130157,Bayern,09,1,78,5130,157,Zolling,Kreisangehörige Gemeinde,9.0,1,1.0,1,78.0,1,5130.0,1,157.0,1,1,3453,3453.0,3453.0,5090,5090.0,5090.0,2609,2609.0,2609.0,1,['85406     '],1,[9115],1,[24128],1,[23012],1,[13]
6488,091790113113,Bayern,09,1,79,0113,113,Alling,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,113.0,1,113.0,1,1,2102,2102.0,2102.0,4072,4072.0,4072.0,2115,2115.0,2115.0,1,['82239     '],1,[9117],1,[27068],1,[63112],1,[14]
6489,091790117117,Bayern,09,1,79,0117,117,Egenhofen,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,117.0,1,117.0,1,1,3340,3340.0,3340.0,3542,3542.0,3542.0,1774,1774.0,1774.0,1,['82281     '],1,[9117],1,[27068],1,[63112],1,[14]
6490,091790118118,Bayern,09,1,79,0118,118,Eichenau,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,118.0,1,118.0,1,1,699,699.0,699.0,11765,11765.0,11765.0,5753,5753.0,5753.0,1,['82223     '],1,[9117],1,[27068],1,[63112],1,[14]
6491,091790119119,Bayern,09,1,79,0119,119,Emmering,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,119.0,1,119.0,1,1,1095,1095.0,1095.0,7068,7068.0,7068.0,3589,3589.0,3589.0,1,['82275*****'],1,[9117],1,[27068],1,[63112],1,[14]
6492,091790121121,Bayern,09,1,79,0121,121,"Fürstenfeldbruck, GKSt",große Kreisstadt,9.0,1,1.0,1,79.0,1,121.0,1,121.0,1,1,3252,3252.0,3252.0,38187,38187.0,38187.0,18645,18645.0,18645.0,1,['82256*****'],1,[9117],1,[27068],1,[63112],1,[14]
6493,091790123123,Bayern,09,1,79,0123,123,"Germering, GKSt",große Kreisstadt,9.0,1,1.0,1,79.0,1,123.0,1,123.0,1,1,2161,2161.0,2161.0,41822,41822.0,41822.0,20347,20347.0,20347.0,1,['82110*****'],1,[9117],1,[27068],1,[63112],1,[23]
6494,091790126126,Bayern,09,1,79,0126,126,Gröbenzell,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,126.0,1,126.0,1,1,636,636.0,636.0,19731,19731.0,19731.0,9600,9600.0,9600.0,1,['82194*****'],1,[9117],1,[27068],1,[63112],1,[14]
6495,091790134134,Bayern,09,1,79,0134,134,Maisach,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,134.0,1,134.0,1,1,5345,5345.0,5345.0,14256,14256.0,14256.0,7064,7064.0,7064.0,1,['82216*****'],1,[9117],1,[27068],1,[63112],1,[14]
6496,091790138138,Bayern,09,1,79,0138,138,Moorenweis,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,138.0,1,138.0,1,1,4545,4545.0,4545.0,4244,4244.0,4244.0,2139,2139.0,2139.0,1,['82272*****'],1,[9117],1,[27068],1,[63112],1,[14]
6497,091790142142,Bayern,09,1,79,0142,142,"Olching, St",Stadt,9.0,1,1.0,1,79.0,1,142.0,1,142.0,1,1,2992,2992.0,2992.0,28052,28052.0,28052.0,13687,13687.0,13687.0,1,['82140*****'],1,[9117],1,[27068],1,[63112],1,[14]
6498,091790145145,Bayern,09,1,79,0145,145,"Puchheim, St",Stadt,9.0,1,1.0,1,79.0,1,145.0,1,145.0,1,1,1224,1224.0,1224.0,21410,21410.0,21410.0,10425,10425.0,10425.0,1,['82178*****'],1,[9117],1,[27068],1,[63112],1,[14]
6499,091790149149,Bayern,09,1,79,0149,149,Türkenfeld,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,149.0,1,149.0,1,1,1595,1595.0,1595.0,3727,3727.0,3727.0,1877,1877.0,1877.0,1,['82299     '],1,[9117],1,[27068],1,[63112],1,[14]
6500,091795131111,Bayern,09,1,79,5131,111,Adelshofen,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,5131.0,1,111.0,1,1,1328,1328.0,1328.0,1844,1844.0,1844.0,942,942.0,942.0,1,['82276*****'],1,[9117],1,[27068],1,[63112],1,[14]
6501,091795131114,Bayern,09,1,79,5131,114,Althegnenberg,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,5131.0,1,114.0,1,1,1609,1609.0,1609.0,2111,2111.0,2111.0,1072,1072.0,1072.0,1,['82278*****'],1,[9117],1,[27068],1,[63112],1,[14]
6502,091795131128,Bayern,09,1,79,5131,128,Hattenhofen,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,5131.0,1,128.0,1,1,718,718.0,718.0,1606,1606.0,1606.0,810,810.0,810.0,1,['82285*****'],1,[9117],1,[27068],1,[63112],1,[14]
6503,091795131130,Bayern,09,1,79,5131,130,Jesenwang,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,5131.0,1,130.0,1,1,1530,1530.0,1530.0,1693,1693.0,1693.0,816,816.0,816.0,1,['82287*****'],1,[9117],1,[27068],1,[63112],1,[14]
6504,091795131132,Bayern,09,1,79,5131,132,Landsberied,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,5131.0,1,132.0,1,1,1053,1053.0,1053.0,1621,1621.0,1621.0,838,838.0,838.0,1,['82290*****'],1,[9117],1,[27068],1,[63112],1,[14]
6505,091795131136,Bayern,09,1,79,5131,136,Mammendorf,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,5131.0,1,136.0,1,1,2122,2122.0,2122.0,5047,5047.0,5047.0,2498,2498.0,2498.0,1,['82291     '],1,[9117],1,[27068],1,[63112],1,[14]
6506,091795131137,Bayern,09,1,79,5131,137,Mittelstetten,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,5131.0,1,137.0,1,1,1862,1862.0,1862.0,1727,1727.0,1727.0,861,861.0,861.0,1,['82293*****'],1,[9117],1,[27068],1,[63112],1,[14]
6507,091795131140,Bayern,09,1,79,5131,140,Oberschweinbach,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,5131.0,1,140.0,1,1,724,724.0,724.0,1809,1809.0,1809.0,902,902.0,902.0,1,['82294*****'],1,[9117],1,[27068],1,[63112],1,[14]
6508,091795132125,Bayern,09,1,79,5132,125,Grafrath,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,5132.0,1,125.0,1,1,1443,1443.0,1443.0,4052,4052.0,4052.0,1960,1960.0,1960.0,1,['82284     '],1,[9117],1,[27068],1,[63112],1,[14]
6509,091795132131,Bayern,09,1,79,5132,131,Kottgeisering,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,5132.0,1,131.0,1,1,821,821.0,821.0,1609,1609.0,1609.0,780,780.0,780.0,1,['82288*****'],1,[9117],1,[27068],1,[63112],1,[14]
6510,091795132147,Bayern,09,1,79,5132,147,Schöngeising,Kreisangehörige Gemeinde,9.0,1,1.0,1,79.0,1,5132.0,1,147.0,1,1,1286,1286.0,1286.0,1937,1937.0,1937.0,976,976.0,976.0,1,['82296*****'],1,[9117],1,[27068],1,[63112],1,[14]
6511,091800112112,Bayern,09,1,80,0112,112,Bad Kohlgrub,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,112.0,1,112.0,1,1,3256,3256.0,3256.0,2842,2842.0,2842.0,1401,1401.0,1401.0,1,['82433     '],1,[9119],1,[27078],1,[63052],1,[25]
6512,091800116116,Bayern,09,1,80,0116,116,Farchant,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,116.0,1,116.0,1,1,2578,2578.0,2578.0,3586,3586.0,3586.0,1733,1733.0,1733.0,1,['82490     '],1,[9119],1,[27078],1,[63052],1,[25]
6513,091800117117,Bayern,09,1,80,0117,117,"Garmisch-Partenkirchen, M",Markt,9.0,1,1.0,1,80.0,1,117.0,1,117.0,1,1,20566,20566.0,20566.0,27509,27509.0,27509.0,13236,13236.0,13236.0,1,['82456*****'],1,[9119],1,[27078],1,[63052],1,[25]
6514,091800118118,Bayern,09,1,80,0118,118,Grainau,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,118.0,1,118.0,1,1,4937,4937.0,4937.0,3621,3621.0,3621.0,1718,1718.0,1718.0,1,['82491     '],1,[9119],1,[27078],1,[63052],1,[25]
6515,091800122122,Bayern,09,1,80,0122,122,Krün,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,122.0,1,122.0,1,1,3631,3631.0,3631.0,1944,1944.0,1944.0,953,953.0,953.0,1,['82494*****'],1,[9119],1,[27078],1,[63052],1,[25]
6516,091800123123,Bayern,09,1,80,0123,123,"Mittenwald, M",Markt,9.0,1,1.0,1,80.0,1,123.0,1,123.0,1,1,13284,13284.0,13284.0,7247,7247.0,7247.0,3529,3529.0,3529.0,1,['82481*****'],1,[9119],1,[27078],1,[63052],1,[25]
6517,091800124124,Bayern,09,1,80,0124,124,"Murnau a.Staffelsee, M",Markt,9.0,1,1.0,1,80.0,1,124.0,1,124.0,1,1,3806,3806.0,3806.0,11918,11918.0,11918.0,5543,5543.0,5543.0,1,['82418*****'],1,[9119],1,[27078],1,[63052],1,[25]
6518,091800125125,Bayern,09,1,80,0125,125,Oberammergau,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,125.0,1,125.0,1,1,3006,3006.0,3006.0,5335,5335.0,5335.0,2584,2584.0,2584.0,1,['82487     '],1,[9119],1,[27078],1,[63052],1,[25]
6519,091800126126,Bayern,09,1,80,0126,126,Oberau,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,126.0,1,126.0,1,1,1786,1786.0,1786.0,3109,3109.0,3109.0,1498,1498.0,1498.0,1,['82496     '],1,[9119],1,[27078],1,[63052],1,[25]
6520,091800134134,Bayern,09,1,80,0134,134,Uffing a.Staffelsee,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,134.0,1,134.0,1,1,4275,4275.0,4275.0,3069,3069.0,3069.0,1461,1461.0,1461.0,1,['82449     '],1,[9119],1,[27078],1,[63052],1,[25]
6521,091800136136,Bayern,09,1,80,0136,136,Wallgau,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,136.0,1,136.0,1,1,3396,3396.0,3396.0,1530,1530.0,1530.0,764,764.0,764.0,1,['82499*****'],1,[9119],1,[27078],1,[63052],1,[25]
6522,091805133113,Bayern,09,1,80,5133,113,Bad Bayersoien,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,5133.0,1,113.0,1,1,1765,1765.0,1765.0,1292,1292.0,1292.0,630,630.0,630.0,1,['82435*****'],1,[9119],1,[27078],1,[63052],1,[25]
6523,091805133129,Bayern,09,1,80,5133,129,Saulgrub,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,5133.0,1,129.0,1,1,3548,3548.0,3548.0,1689,1689.0,1689.0,842,842.0,842.0,1,['82442     '],1,[9119],1,[27078],1,[63052],1,[25]
6524,091805135115,Bayern,09,1,80,5135,115,Ettal,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,5135.0,1,115.0,1,1,1474,1474.0,1474.0,769,769.0,769.0,419,419.0,419.0,1,['82488*****'],1,[9119],1,[27078],1,[63052],1,[25]
6525,091805135135,Bayern,09,1,80,5135,135,Unterammergau,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,5135.0,1,135.0,1,1,2993,2993.0,2993.0,1619,1619.0,1619.0,820,820.0,820.0,1,['82497     '],1,[9119],1,[27078],1,[63052],1,[25]
6526,091805136114,Bayern,09,1,80,5136,114,Eschenlohe,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,5136.0,1,114.0,1,1,5504,5504.0,5504.0,1552,1552.0,1552.0,751,751.0,751.0,1,['82438     '],1,[9119],1,[27078],1,[63052],1,[25]
6527,091805136119,Bayern,09,1,80,5136,119,Großweil,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,5136.0,1,119.0,1,1,2203,2203.0,2203.0,1585,1585.0,1585.0,794,794.0,794.0,1,['82439     '],1,[9119],1,[27078],1,[63052],1,[25]
6528,091805136127,Bayern,09,1,80,5136,127,Ohlstadt,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,5136.0,1,127.0,1,1,4117,4117.0,4117.0,3368,3368.0,3368.0,1604,1604.0,1604.0,1,['82441     '],1,[9119],1,[27078],1,[63052],1,[25]
6529,091805136131,Bayern,09,1,80,5136,131,Schwaigen,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,5136.0,1,131.0,1,1,2357,2357.0,2357.0,642,642.0,642.0,328,328.0,328.0,1,['82445     '],1,[9119],1,[27078],1,[63052],1,[25]
6530,091805137128,Bayern,09,1,80,5137,128,Riegsee,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,5137.0,1,128.0,1,1,2044,2044.0,2044.0,1287,1287.0,1287.0,612,612.0,612.0,1,['82418     '],1,[9119],1,[27078],1,[63052],1,[25]
6531,091805137132,Bayern,09,1,80,5137,132,Seehausen a.Staffelsee,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,5137.0,1,132.0,1,1,1571,1571.0,1571.0,2521,2521.0,2521.0,1220,1220.0,1220.0,1,['82418     '],1,[9119],1,[27078],1,[63052],1,[25]
6532,091805137133,Bayern,09,1,80,5137,133,Spatzenhausen,Kreisangehörige Gemeinde,9.0,1,1.0,1,80.0,1,5137.0,1,133.0,1,1,774,774.0,774.0,714,714.0,714.0,380,380.0,380.0,1,['82447*****'],1,[9119],1,[27078],1,[63052],1,[25]
6533,091809451451,Bayern,09,1,80,9451,451,Ettaler Forst,"gemeindefreies Gebiet, unbewohnt",9.0,1,1.0,1,80.0,1,9451.0,1,451.0,1,1,8347,8347.0,8347.0,0,0.0,0.0,0,0.0,0.0,1,['          '],1,[9119],1,[2707],1,[2],1,[25]
6534,091810113113,Bayern,09,1,81,0113,113,Denklingen,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,113.0,1,113.0,1,1,5677,5677.0,5677.0,2934,2934.0,2934.0,1453,1453.0,1453.0,1,['86920     '],1,[9131],1,[21068],1,[63072],1,[23]
6535,091810114114,Bayern,09,1,81,0114,114,"Dießen am Ammersee, M",Markt,9.0,1,1.0,1,81.0,1,114.0,1,114.0,1,1,8266,8266.0,8266.0,10596,10596.0,10596.0,5057,5057.0,5057.0,1,['86911*****'],1,[9131],1,[21068],1,[63072],1,[23]
6536,091810116116,Bayern,09,1,81,0116,116,Egling a.d.Paar,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,116.0,1,116.0,1,1,2077,2077.0,2077.0,2451,2451.0,2451.0,1239,1239.0,1239.0,1,['86492     '],1,[9131],1,[21068],1,[63072],1,[23]
6537,091810122122,Bayern,09,1,81,0122,122,Geltendorf,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,122.0,1,122.0,1,1,3482,3482.0,3482.0,6005,6005.0,6005.0,3047,3047.0,3047.0,1,['82269     '],1,[9131],1,[21068],1,[63072],1,[23]
6538,091810128128,Bayern,09,1,81,0128,128,"Kaufering, M",Markt,9.0,1,1.0,1,81.0,1,128.0,1,128.0,1,1,1768,1768.0,1768.0,10508,10508.0,10508.0,5264,5264.0,5264.0,1,['86916*****'],1,[9131],1,[21068],1,[63072],1,[23]
6539,091810130130,Bayern,09,1,81,0130,130,"Landsberg am Lech, GKSt",große Kreisstadt,9.0,1,1.0,1,81.0,1,130.0,1,130.0,1,1,5790,5790.0,5790.0,29739,29739.0,29739.0,14842,14842.0,14842.0,1,['86886*****'],1,[9131],1,[21068],1,[63072],1,[23]
6540,091810132132,Bayern,09,1,81,0132,132,Penzing,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,132.0,1,132.0,1,1,3380,3380.0,3380.0,4305,4305.0,4305.0,2219,2219.0,2219.0,1,['86929     '],1,[9131],1,[21068],1,[63072],1,[23]
6541,091810144144,Bayern,09,1,81,0144,144,Utting am Ammersee,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,144.0,1,144.0,1,1,1901,1901.0,1901.0,4725,4725.0,4725.0,2314,2314.0,2314.0,1,['86919     '],1,[9131],1,[21068],1,[63072],1,[23]
6542,091810145145,Bayern,09,1,81,0145,145,Weil,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,145.0,1,145.0,1,1,4448,4448.0,4448.0,4018,4018.0,4018.0,2044,2044.0,2044.0,1,['86947     '],1,[9131],1,[21068],1,[63072],1,[23]
6543,091815138121,Bayern,09,1,81,5138,121,Fuchstal,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5138.0,1,121.0,1,1,3974,3974.0,3974.0,4230,4230.0,4230.0,2105,2105.0,2105.0,1,['86925     '],1,[9131],1,[21068],1,[63072],1,[23]
6544,091815138143,Bayern,09,1,81,5138,143,Unterdießen,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5138.0,1,143.0,1,1,1278,1278.0,1278.0,1488,1488.0,1488.0,753,753.0,753.0,1,['86944*****'],1,[9131],1,[21068],1,[63072],1,[23]
6545,091815139126,Bayern,09,1,81,5139,126,Hurlach,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5139.0,1,126.0,1,1,1717,1717.0,1717.0,2049,2049.0,2049.0,1040,1040.0,1040.0,1,['86857*****'],1,[9131],1,[21068],1,[63072],1,[23]
6546,091815139127,Bayern,09,1,81,5139,127,Igling,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5139.0,1,127.0,1,1,2635,2635.0,2635.0,2583,2583.0,2583.0,1291,1291.0,1291.0,1,['86859     '],1,[9131],1,[21068],1,[63072],1,[23]
6547,091815139131,Bayern,09,1,81,5139,131,Obermeitingen,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5139.0,1,131.0,1,1,993,993.0,993.0,1781,1781.0,1781.0,914,914.0,914.0,1,['86836*****'],1,[9131],1,[21068],1,[63072],1,[23]
6548,091815140134,Bayern,09,1,81,5140,134,Prittriching,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5140.0,1,134.0,1,1,2537,2537.0,2537.0,2672,2672.0,2672.0,1349,1349.0,1349.0,1,['86931     '],1,[9131],1,[21068],1,[63072],1,[23]
6549,091815140138,Bayern,09,1,81,5140,138,Scheuring,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5140.0,1,138.0,1,1,2126,2126.0,2126.0,1967,1967.0,1967.0,982,982.0,982.0,1,['86937*****'],1,[9131],1,[21068],1,[63072],1,[23]
6550,091815141124,Bayern,09,1,81,5141,124,Hofstetten,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5141.0,1,124.0,1,1,1702,1702.0,1702.0,1932,1932.0,1932.0,975,975.0,975.0,1,['86928*****'],1,[9131],1,[21068],1,[63072],1,[23]
6551,091815141140,Bayern,09,1,81,5141,140,Schwifting,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5141.0,1,140.0,1,1,1145,1145.0,1145.0,1027,1027.0,1027.0,516,516.0,516.0,1,['86940*****'],1,[9131],1,[21068],1,[63072],1,[23]
6552,091815141141,Bayern,09,1,81,5141,141,Pürgen,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5141.0,1,141.0,1,1,2199,2199.0,2199.0,3661,3661.0,3661.0,1847,1847.0,1847.0,1,['86932     '],1,[9131],1,[21068],1,[63072],1,[23]
6553,091815142111,Bayern,09,1,81,5142,111,Apfeldorf,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5142.0,1,111.0,1,1,1231,1231.0,1231.0,1254,1254.0,1254.0,636,636.0,636.0,1,['86974*****'],1,[9131],1,[21068],1,[63072],1,[23]
6554,091815142129,Bayern,09,1,81,5142,129,Kinsau,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5142.0,1,129.0,1,1,1145,1145.0,1145.0,1050,1050.0,1050.0,522,522.0,522.0,1,['86981*****'],1,[9131],1,[21068],1,[63072],1,[23]
6555,091815142133,Bayern,09,1,81,5142,133,Vilgertshofen,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5142.0,1,133.0,1,1,2710,2710.0,2710.0,2769,2769.0,2769.0,1372,1372.0,1372.0,1,['86946*****'],1,[9131],1,[21068],1,[63072],1,[23]
6556,091815142135,Bayern,09,1,81,5142,135,Reichling,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5142.0,1,135.0,1,1,2326,2326.0,2326.0,1711,1711.0,1711.0,861,861.0,861.0,1,['86934     '],1,[9131],1,[21068],1,[63072],1,[23]
6557,091815142137,Bayern,09,1,81,5142,137,Rott,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5142.0,1,137.0,1,1,1975,1975.0,1975.0,1763,1763.0,1763.0,881,881.0,881.0,1,['86935*****'],1,[9131],1,[21068],1,[63072],1,[23]
6558,091815142142,Bayern,09,1,81,5142,142,Thaining,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5142.0,1,142.0,1,1,870,870.0,870.0,1103,1103.0,1103.0,533,533.0,533.0,1,['86943*****'],1,[9131],1,[21068],1,[63072],1,[23]
6559,091815143115,Bayern,09,1,81,5143,115,Eching am Ammersee,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5143.0,1,115.0,1,1,624,624.0,624.0,1700,1700.0,1700.0,840,840.0,840.0,1,['82279*****'],1,[9131],1,[21068],1,[63072],1,[23]
6560,091815143123,Bayern,09,1,81,5143,123,Greifenberg,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5143.0,1,123.0,1,1,820,820.0,820.0,2250,2250.0,2250.0,1144,1144.0,1144.0,1,['86926*****'],1,[9131],1,[21068],1,[63072],1,[23]
6561,091815143139,Bayern,09,1,81,5143,139,Schondorf am Ammersee,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5143.0,1,139.0,1,1,659,659.0,659.0,4137,4137.0,4137.0,2024,2024.0,2024.0,1,['86938     '],1,[9131],1,[21068],1,[63072],1,[23]
6562,091815144118,Bayern,09,1,81,5144,118,Eresing,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5144.0,1,118.0,1,1,1422,1422.0,1422.0,2043,2043.0,2043.0,1064,1064.0,1064.0,1,['86922*****'],1,[9131],1,[21068],1,[63072],1,[23]
6563,091815144120,Bayern,09,1,81,5144,120,Finning,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5144.0,1,120.0,1,1,2334,2334.0,2334.0,1986,1986.0,1986.0,978,978.0,978.0,1,['86923*****'],1,[9131],1,[21068],1,[63072],1,[23]
6564,091815144146,Bayern,09,1,81,5144,146,Windach,Kreisangehörige Gemeinde,9.0,1,1.0,1,81.0,1,5144.0,1,146.0,1,1,2484,2484.0,2484.0,3874,3874.0,3874.0,1925,1925.0,1925.0,1,['86949     '],1,[9131],1,[21068],1,[63072],1,[23]
6565,091819451451,Bayern,09,1,81,9451,451,Ammersee,"gemeindefreies Gebiet, unbewohnt",9.0,1,1.0,1,81.0,1,9451.0,1,451.0,1,1,4740,4740.0,4740.0,0,0.0,0.0,0,0.0,0.0,1,['          '],1,[9131],1,[2106],1,[2],1,[23]
6566,091820111111,Bayern,09,1,82,0111,111,Bad Wiessee,Kreisangehörige Gemeinde,9.0,1,1.0,1,82.0,1,111.0,1,111.0,1,1,3278,3278.0,3278.0,5134,5134.0,5134.0,2428,2428.0,2428.0,1,['83707*****'],1,[9139],1,[27108],1,[55132],1,[22]
6567,091820112112,Bayern,09,1,82,0112,112,Bayrischzell,Kreisangehörige Gemeinde,9.0,1,1.0,1,82.0,1,112.0,1,112.0,1,1,7945,7945.0,7945.0,1691,1691.0,1691.0,838,838.0,838.0,1,['83735*****'],1,[9139],1,[27108],1,[55132],1,[22]
6568,091820114114,Bayern,09,1,82,0114,114,Fischbachau,Kreisangehörige Gemeinde,9.0,1,1.0,1,82.0,1,114.0,1,114.0,1,1,7582,7582.0,7582.0,5818,5818.0,5818.0,2897,2897.0,2897.0,1,['83730*****'],1,[9139],1,[27108],1,[55132],1,[22]
6569,091820116116,Bayern,09,1,82,0116,116,Gmund a.Tegernsee,Kreisangehörige Gemeinde,9.0,1,1.0,1,82.0,1,116.0,1,116.0,1,1,3442,3442.0,3442.0,6123,6123.0,6123.0,2936,2936.0,2936.0,1,['83703*****'],1,[9139],1,[27108],1,[55132],1,[22]
6570,091820119119,Bayern,09,1,82,0119,119,Hausham,Kreisangehörige Gemeinde,9.0,1,1.0,1,82.0,1,119.0,1,119.0,1,1,2229,2229.0,2229.0,8444,8444.0,8444.0,4195,4195.0,4195.0,1,['83734     '],1,[9139],1,[27108],1,[55132],1,[22]
6571,091820120120,Bayern,09,1,82,0120,120,"Holzkirchen, M",Markt,9.0,1,1.0,1,82.0,1,120.0,1,120.0,1,1,4824,4824.0,4824.0,16719,16719.0,16719.0,8203,8203.0,8203.0,1,['83607*****'],1,[9139],1,[27108],1,[55132],1,[22]
6572,091820123123,Bayern,09,1,82,0123,123,Irschenberg,Kreisangehörige Gemeinde,9.0,1,1.0,1,82.0,1,123.0,1,123.0,1,1,5391,5391.0,5391.0,3331,3331.0,3331.0,1683,1683.0,1683.0,1,['83737     '],1,[9139],1,[27108],1,[55132],1,[22]
